ram_gb,storage_gb,battery_mah,screen_inches,camera_rear_mp,camera_front_mp,brand_Apple,brand_Clever,brand_HMD,brand_Honor,brand_Huawei,brand_IKU,brand_INFINIX,brand_Infinix,brand_Itel,brand_Itel Mobile,brand_Itel mobile,brand_LOGICOM,brand_Lesia,brand_OPPO,brand_OSCAL,brand_Oppo,brand_Realme,brand_Samsung,brand_TCL,brand_TECNO,brand_Tecno,brand_Unknown,brand_Vivo,brand_XIAOMI,brand_Xiaomi,brand_ZTE,brand_realme,network_3G,network_4G,network_5G,os_Android 11,os_Android 12,os_Android 13,os_Android 14,os_Android 15,os_Android 16,os_iOS,processor_type_Apple,processor_type_Exynos,processor_type_Exynos 2400,processor_type_MediaTek,processor_type_Octa Core,processor_type_Quad Core,processor_type_Snapdragon,processor_type_Unisoc,processor_type_Unknown,price,name,url,source
-0.2486954124016321,-1.2689505427341932,-0.058552092645081405,0.2943473924930828,-1.2914078323403673,-0.8619264907975975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,209.0,Smartphone Lesia Young 3 2+2Go 32Go  -SKY BLUE,https://www.tunisianet.com.tn/smartphone-tunisie/89002-smartphone-lesia-young-3-22go-32go-sky-blue.html,Tunisianet
-0.2119302331541714,-1.2689505427341932,-0.058552092645081405,0.2943473924930828,-1.2914078323403673,-0.8619264907975975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,219.0,Smartphone Lesia Young 9 / 6Go 32Go / Bleu Foncé,https://www.tunisianet.com.tn/smartphone-tunisie/91882-smartphone-lesia-young-9-6go-32go-bleu-fonce.html,Tunisianet
-0.2119302331541714,-1.2689505427341932,-0.058552092645081405,0.2943473924930828,-1.2914078323403673,-0.8619264907975975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,219.0,Smartphone Lesia Young 9 / 6Go 32Go / Vert,https://www.tunisianet.com.tn/smartphone-tunisie/91881-smartphone-lesia-young-9-6go-32go-vert.html,Tunisianet
-0.2486954124016321,-1.2689505427341932,-2.7914419100004593,0.2943473924930828,-1.2914078323403673,-0.8619264907975975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,219.0,Téléphone Portable LOGICOM LYRA | 2+2Go / 32Go | Noir,https://www.tunisianet.com.tn/smartphone-tunisie/91038-telephone-portable-logicom-lyra-22go-32go-noir.html,Tunisianet
-0.28546059164909277,-1.2689505427341932,-1.4249970013227704,-2.494448879799718,-1.3733605756738732,-0.5100921336887553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,229.0,Smartphone Itel A58 LITE A631W / 2 Go / 32 GO / Noir,https://www.tunisianet.com.tn/smartphone-tunisie/61304-smartphone-itel-a58-lite-a631w-2-go-32-go-noir.html,Tunisianet
-0.2486954124016321,-1.2689505427341932,-1.4249970013227704,0.2943473924930828,-1.154819926784524,-0.8619264907975975,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,229.0,Smartphone Iku A10S / 4G / 32Go / Blanc,https://www.tunisianet.com.tn/smartphone-tunisie/63887-smartphone-iku-a10s-4g-32go-blanc.html,Tunisianet
-0.2119302331541714,-1.2689505427341932,-1.4249970013227704,-6.478443554503719,-1.072867183451018,-0.5100921336887553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,239.0,Téléphone Portable LOGICOM Vision | 3+3Go / 32Go | Noir,https://www.tunisianet.com.tn/smartphone-tunisie/91043-telephone-portable-logicom-vision-33go-32go-noir.html,Tunisianet
-0.2486954124016321,-0.9647551259465601,-0.058552092645081405,-2.494448879799718,-1.154819926784524,-0.5100921336887553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,249.0,Smartphone Tecno Spark Go 2025 BG6M 2 + 2Go / 64 Go / Bleu,https://www.tunisianet.com.tn/smartphone-tunisie/87998-smartphone-tecno-spark-go-2025-bg6m-2-2go-64-go-bleu.html,Tunisianet
-0.2486954124016321,-0.9647551259465601,-0.058552092645081405,-2.494448879799718,-1.154819926784524,-0.5100921336887553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,249.0,Smartphone Tecno Spark Go 2025 BG6M 2 + 2Go / 64 Go / Gris,https://www.tunisianet.com.tn/smartphone-tunisie/87999-smartphone-tecno-spark-go-2025-bg6m-2-2go-64-go-gris.html,Tunisianet
-0.2486954124016321,-0.9647551259465601,-0.058552092645081405,-2.494448879799718,-1.154819926784524,-0.5100921336887553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,249.0,Smartphone Tecno Spark Go 2025 BG6M 2 + 2Go / 64 Go / Blanc,https://www.tunisianet.com.tn/smartphone-tunisie/88000-smartphone-tecno-spark-go-2025-bg6m-2-2go-64-go-blanc.html,Tunisianet
-0.28546059164909277,-1.2689505427341932,-1.4249970013227704,-2.494448879799718,-1.3733605756738732,-0.8619264907975975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,249.0,Smartphone Itel A58 PRO / 4G / Double SIM / 2 Go / 32 Go / Noir,https://www.tunisianet.com.tn/smartphone-tunisie/58451-smartphone-itel-a58-pro-4g-double-sim-2-go-32-go-noir.html,Tunisianet
-0.28546059164909277,-1.2689505427341932,-1.4249970013227704,-2.494448879799718,-1.3733605756738732,-0.8619264907975975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,249.0,Smartphone Itel A58 PRO / 4G / Double SIM / 2 Go / 32 Go / Cyan,https://www.tunisianet.com.tn/smartphone-tunisie/58452-smartphone-itel-a58-pro-4g-double-sim-2-go-32-go-cyan.html,Tunisianet
-0.28546059164909277,-0.9647551259465601,-0.058552092645081405,-2.494448879799718,-0.1440694256712839,-0.8619264907975975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,249.0,Smartphone ITEL A60S 2Go / 64Go / Noir,https://www.tunisianet.com.tn/smartphone-tunisie/66081-smartphone-itel-a60s-2go-64go-vert.html,Tunisianet
-0.28546059164909277,-0.9647551259465601,-0.058552092645081405,-2.494448879799718,-0.1440694256712839,-0.8619264907975975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,249.0,Smartphone ITEL A60S 2Go / 64Go / VERT,https://www.tunisianet.com.tn/smartphone-tunisie/66080-smartphone-itel-a60s-2go-64go-vert.html,Tunisianet
-0.28546059164909277,-1.2689505427341932,-2.7914419100004593,0.2943473924930828,-1.2914078323403673,-0.8619264907975975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,249.0,Smartphone TCL 403 / 4G  / 2 Go / 32 Go / Mauve,https://www.tunisianet.com.tn/smartphone-tunisie/64042-smartphone-tcl-403-4g-2-go-32-go-mauve.html,Tunisianet
-0.2486954124016321,-0.9647551259465601,-0.058552092645081405,-2.494448879799718,-1.154819926784524,-0.5100921336887553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,249.0,Smartphone Tecno Spark Go 2025 BG6M 2 + 2Go / 64 Go / Noir,https://www.tunisianet.com.tn/smartphone-tunisie/87976-smartphone-tecno-spark-go-2025-bg6m-2-2go-64-go-noir.html,Tunisianet
-0.1751650539067107,-0.9647551259465601,-0.058552092645081405,0.2943473924930828,-1.154819926784524,-0.8619264907975975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,259.0,Smartphone Lesia Bright 3 / 4Go/64Go  / Bleu Ciel,https://www.tunisianet.com.tn/smartphone-tunisie/92342-smartphone-lesia-bright-3-4go64go-bleu-ciel.html,Tunisianet
-0.1751650539067107,-0.9647551259465601,-0.058552092645081405,0.2943473924930828,-1.154819926784524,-0.8619264907975975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,259.0,Smartphone Lesia Bright 3 / 4Go/64Go  / Bleu Nuit,https://www.tunisianet.com.tn/smartphone-tunisie/92351-smartphone-lesia-bright-3-4go64go-bleu-nuit.html,Tunisianet
-0.2670780020253624,-0.9647551259465601,-0.058552092645081405,-0.10405207497731941,-1.2914078323403673,-0.5100921336887553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,265.0,Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Bleu,https://www.tunisianet.com.tn/smartphone-tunisie/87267-smartphone-infinix-smart-10-4g-3-go-64-go-bleu.html,Tunisianet
-0.2670780020253624,-0.9647551259465601,-0.058552092645081405,-0.10405207497731941,-1.2914078323403673,-0.5100921336887553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,265.0,Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Silver,https://www.tunisianet.com.tn/smartphone-tunisie/87268-smartphone-infinix-smart-10-4g-3-go-64-go-silver.html,Tunisianet
-0.2670780020253624,-0.9647551259465601,-0.058552092645081405,-0.10405207497731941,-1.2914078323403673,-0.5100921336887553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,265.0,Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Gold,https://www.tunisianet.com.tn/smartphone-tunisie/87269-smartphone-infinix-smart-10-4g-3-go-64-go-gold.html,Tunisianet
-0.2670780020253624,-0.9647551259465601,-0.058552092645081405,-0.10405207497731941,-1.2914078323403673,-0.5100921336887553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,265.0,Smartphone Infinix SMART 10 4G / 3 Go / 64 Go / Noir,https://www.tunisianet.com.tn/smartphone-tunisie/87258-smartphone-infinix-smart-10-4g-3-go-64-go-noir.html,Tunisianet
-0.2670780020253624,-0.9647551259465601,-0.058552092645081405,0.17482755225196175,-1.154819926784524,-0.5100921336887553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,269.0,Smartphone Tecno SPARK Go 2 KM4 3 Go / 64 Go / Vert,https://www.tunisianet.com.tn/smartphone-tunisie/87878-smartphone-tecno-spark-go-2-km4-3-go-64-go-vert.html,Tunisianet
-0.2670780020253624,-1.5446276391979856,-0.058552092645081405,-0.10405207497731941,-1.154819926784524,-0.5100921336887553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,269.0,Smartphone Infinix SMART 9 4G / 3 Go / 64 Go / Silver,https://www.tunisianet.com.tn/smartphone-tunisie/79418-smartphone-infinix-smart-9-4g-3-go-64-go-silver.html,Tunisianet
-0.2670780020253624,-0.9647551259465601,-0.058552092645081405,0.2943473924930828,-0.1440694256712839,-0.8619264907975975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,269.0,SMARTPHONE REALME NOTE 60X  3/64G / Vert,https://www.tunisianet.com.tn/smartphone-tunisie/87881-smartphone-realme-note-60x-364g-vert.html,Tunisianet
-0.2670780020253624,-0.9647551259465601,-0.058552092645081405,0.17482755225196175,-1.154819926784524,-0.5100921336887553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,269.0,Smartphone Tecno SPARK Go 2 KM4 3 Go / 64 Go / Blanc,https://www.tunisianet.com.tn/smartphone-tunisie/87879-smartphone-tecno-spark-go-2-km4-3-go-64-go-blanc.html,Tunisianet
-0.2670780020253624,-0.9647551259465601,-0.058552092645081405,0.2943473924930828,-0.1440694256712839,-0.8619264907975975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,269.0,SMARTPHONE REALME NOTE 60X  3/64G / Noir,https://www.tunisianet.com.tn/smartphone-tunisie/87880-smartphone-realme-note-60x-364g-noir.html,Tunisianet
-0.2670780020253624,-0.9647551259465601,-0.058552092645081405,0.17482755225196175,-1.154819926784524,-0.5100921336887553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,269.0,Smartphone Tecno SPARK Go 2 KM4 3 Go / 64 Go / Gris,https://www.tunisianet.com.tn/smartphone-tunisie/87877-smartphone-tecno-spark-go-2-km4-3-go-64-go-gris.html,Tunisianet
